,_id,name,url,ram,rom,price,createdDate,color,status,url_img,store,id
2237,6406fb692b331ecaa4c51b46,IPHONE 12,https://www.viettablet.com/iphone-12-256gb-like-new-99,4.0,256.0,12790000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,555ceb2ea4f35499fd0167393c9362211357fc523afcb15382497950ef89ff
2238,6406fb692b331ecaa4c51b47,IPHONE 12,https://www.viettablet.com/iphone-12-256gb-like-new-99,4.0,256.0,12790000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,13ab8a28e0182c94129aacbb4afddf1d57a8c1a7e1878b43ddf5388f11cc76
2239,6406fb692b331ecaa4c51b48,IPHONE 12,https://www.viettablet.com/iphone-12-256gb-like-new-99,4.0,256.0,12790000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,1368cccfeeb1aaaa30bca2c5da9172cefb3b754ba945cdb1ac5763fbd47f1c31
2240,6406fb692b331ecaa4c51b49,IPHONE 12,https://www.viettablet.com/iphone-12-256gb-like-new-99,4.0,256.0,12790000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,8d74c6967df0fc4ab43113d6b8dfa8cd89e5bd83af6cba87fc371b581a518b
2241,6406fb692b331ecaa4c51b4a,IPHONE 12,https://www.viettablet.com/iphone-12-256gb-like-new-99,4.0,256.0,12790000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,69d5ce8e51104a1f8cfe5fdb438a1cab6b7155897164aad4cbfda1221fc06511
2242,6406fb692b331ecaa4c51b4b,IPHONE 13 MINI,https://www.viettablet.com/iphone-13-mini-512gb-chinh-hang-vn-a,6.0,512.0,30990000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,de13be12172d4fa504455d15f96e4f35614c12d3ca39d914b5adebaef5e3
2243,6406fb692b331ecaa4c51b4c,IPHONE 13 MINI,https://www.viettablet.com/iphone-13-mini-512gb-chinh-hang-vn-a,6.0,512.0,30990000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,45dce08c663889d332d52473ebc5d56186cd35e0338ce7f1b46fc82ea1f2b93d
2244,6406fb692b331ecaa4c51b4d,IPHONE 13 MINI,https://www.viettablet.com/iphone-13-mini-512gb-chinh-hang-vn-a,6.0,512.0,30990000,2023-01-10 23:22:49.931848,PINK,1,unknown,viettablet,f7e4df03fdbea168cb303ed58d34e8c7177f8034cf8a79eee611b04f522e
2245,6406fb692b331ecaa4c51b4e,IPHONE 13 MINI,https://www.viettablet.com/iphone-13-mini-512gb-chinh-hang-vn-a,6.0,512.0,30990000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,51aa891040ff7818815f76c57aa236e4112795497379ac9c7795ee55ec6413
2246,6406fb692b331ecaa4c51b4f,IPHONE 13 PRO,https://www.viettablet.com/iphone-13-pro-1tb-chinh-hang-vn-a,6.0,1024.0,33690000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,378760affe27a0be992a1b3f9ef63bafcafdea9d4fcf73ccb8a533badf7af2c
2247,6406fb692b331ecaa4c51b50,IPHONE 13 PRO,https://www.viettablet.com/iphone-13-pro-1tb-chinh-hang-vn-a,6.0,1024.0,33990000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,35cbbb7bc15ee3ddf74ea7a9396a193df9fdef6cc6f693578ad69f79f67731c
2248,6406fb692b331ecaa4c51b51,IPHONE 13 PRO,https://www.viettablet.com/iphone-13-pro-1tb-chinh-hang-vn-a,6.0,1024.0,34190000,2023-01-10 23:22:49.931848,LL Green,1,unknown,viettablet,ff4a570ed621e8c201ea7b9f5e91d1dcd694c6ab39733fd7ca26806641e1
2249,6406fb692b331ecaa4c51b52,IPHONE 13 PRO,https://www.viettablet.com/iphone-13-pro-1tb-chinh-hang-vn-a,6.0,1024.0,34990000,2023-01-10 23:22:49.931848,VN Green,1,unknown,viettablet,f68e914371e1577f3299c771bcc8ff77c32b9c57d7d9e795557aef7fce9dd66
2250,6406fb692b331ecaa4c51b53,IPHONE 6,https://www.viettablet.com/iphone-6-64gb-like-new,1.0,64.0,4390000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,9ef6e5b98df5fb7e3bde3dfe6a5bc87537f3ad314e55fbbec3eb739809228
2251,6406fb692b331ecaa4c51b54,IPHONE 6,https://www.viettablet.com/iphone-6-64gb-like-new,1.0,64.0,4490000,2023-01-10 23:22:49.931848,Gold,1,unknown,viettablet,883ca2e64f18bcced10ddd12745d6babb518265e437a15ab346fe675b4011
2252,6406fb692b331ecaa4c51b55,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-128gb-chinh-hang-vn-a-like-new-99,6.0,128.0,0,2023-01-10 23:22:49.931848,SILVER,1,unknown,viettablet,8f412a28ea9a9380eea9bf8aa41de01b834bcc4f95ff8e8d1eba67ff24ce5b5
2253,6406fb692b331ecaa4c51b56,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-128gb-chinh-hang-vn-a-like-new-99,6.0,128.0,0,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,2ca3738a75882fba2f6c3c52d80f64502685366e7ecc4b361a039538af11f
2254,6406fb692b331ecaa4c51b57,IPHONE XR,https://www.viettablet.com/iphone-xr-lock-128gb-moi-100,3.0,128.0,9990000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,d9ae8a6c4ca4d8819e13e8bf2ebaade47e8e52dcdd22648b883dd52d4965b37
2255,6406fb692b331ecaa4c51b58,IPHONE XR,https://www.viettablet.com/iphone-xr-lock-128gb-moi-100,3.0,128.0,10190000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,2dc37641cf25cbf665f65aa38e63f77c5d207aa2f4ab5e4cc94d958d9f31
2256,6406fb692b331ecaa4c51b59,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-128gb-chinh-hang-vn-a,6.0,128.0,27690000,2023-01-10 23:22:49.931848,SILVER,1,unknown,viettablet,67bd83add1a5e3dbd93ed1e9f85b599b56ca83b97c65d6ddac25e661e0e4ba
2257,6406fb692b331ecaa4c51b5a,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-128gb-chinh-hang-vn-a,6.0,128.0,27790000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,c93c7d814c8f36ae3b7ab5196a256028e6fb3f802a0331a60ba67af75b80
2258,6406fb692b331ecaa4c51b5b,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-128gb-chinh-hang-vn-a,6.0,128.0,27890000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,6b30d99cd31c2443a37851037deff9ed1547694d47f269a1eebba74c7c2c489
2259,6406fb692b331ecaa4c51b5c,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-256gb-chinh-hang-vn-a,6.0,256.0,29890000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,8bfa3be2f7a3356b981f384185da74213c8c966416cd29ceb31ce556ac4195
2260,6406fb692b331ecaa4c51b5d,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-256gb-chinh-hang-vn-a,6.0,256.0,30690000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,80dc662f529d75b9389defbc2cbc3edc9a4d7119a2643aab0e5845b70c59fc3
2261,6406fb692b331ecaa4c51b5e,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-256gb-chinh-hang-vn-a,6.0,256.0,30790000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,bf40dc353fa186e8d250c767ea7b38be7073a2efddcfa269f2acee615218b
2262,6406fb692b331ecaa4c51b5f,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-256gb-chinh-hang-vn-a,6.0,256.0,33690000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,76605ea210b2743f3adb2080e2cca551ea245a5a0cb3a472e27c088f89f365
2263,6406fb692b331ecaa4c51b60,IPHONE SE 3,https://www.viettablet.com/iphone-se-plus-2020,4.0,64.0,12990000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,dc621b9df641bf26c6ba53a579c9e6e918a9bc518311a69d485aaedc93789a
2264,6406fb692b331ecaa4c51b61,IPHONE SE 3,https://www.viettablet.com/iphone-se-plus-2020,4.0,64.0,12990000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,7561b3d0d7179529cf1ee49d99bff051686d14de90c74b41c368887af6a71bc
2265,6406fb692b331ecaa4c51b62,IPHONE SE,https://www.viettablet.com/iphone-se-2020-256gb-like-new-99,2.0,256.0,5590000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,a0a4417d72e3221f4ac1c354581b82e6ea8cd5945ba86980de20e262bf52bd
2266,6406fb692b331ecaa4c51b63,IPHONE SE,https://www.viettablet.com/iphone-se-2020-256gb-like-new-99,2.0,256.0,5590000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,e3c52471b731527eb23b8730f8dabe67aa775ec3852704f61ebe5e9c2a481
2267,6406fb692b331ecaa4c51b64,IPHONE 12 PRO MAX,https://www.viettablet.com/iphone-12-pro-max-512gb-chua-active-troi-bao-hanh,6.0,512.0,19890000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,dcce402a85902294f759482e7d30a4bcd65577155ccd26dbbb4cbbd580dbb015
2268,6406fb692b331ecaa4c51b65,IPHONE 12 PRO MAX,https://www.viettablet.com/iphone-12-pro-max-512gb-chua-active-troi-bao-hanh,6.0,512.0,19890000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,4dbf2765d9d2f2fa8f0cfdeebf889b66c5ff4e301326c7e0249a8ae82a6cd
2269,6406fb692b331ecaa4c51b66,IPHONE 12 PRO MAX,https://www.viettablet.com/iphone-12-pro-max-512gb-chua-active-troi-bao-hanh,6.0,512.0,19890000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,ca506c9d33cde48857e0467dab64b45e1f7223c584949524b869a314a35d024
2270,6406fb692b331ecaa4c51b67,IPHONE 12 PRO MAX,https://www.viettablet.com/iphone-12-pro-max-512gb-chua-active-troi-bao-hanh,6.0,512.0,19890000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,b4a2cbcc4dc22f0b161f7847ca9becd85ae803cd5b5c5686aea4f5d40f1b4d7
2271,6406fb692b331ecaa4c51b68,IPHONE 12 PRO MAX,https://www.viettablet.com/iphone-12-pro-max-512gb-chua-active-troi-bao-hanh,6.0,512.0,19890000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,b63a517118ecf5ebdc3df92bf245959896a15c587f27ada9cc993c9a9e650
2272,6406fb692b331ecaa4c51b69,IPHONE 14,https://www.viettablet.com/iphone-14-128gb-chinh-hang-vn-a,6.0,128.0,19990000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,a016fc8101e7ed16a37892e7a5721a9de5bb9a6e6b5377449a3c4cff3edc
2273,6406fb692b331ecaa4c51b6a,IPHONE 14,https://www.viettablet.com/iphone-14-128gb-chinh-hang-vn-a,6.0,128.0,20290000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,7e2c26748cff6bfc24ca6f2988c49f10a35f816476116d4228855ebd21203528
2274,6406fb692b331ecaa4c51b6b,IPHONE 14,https://www.viettablet.com/iphone-14-128gb-chinh-hang-vn-a,6.0,128.0,20290000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,8327eb325e7ab2bdeafabd87fa19e7fb0bd13345db729edc9ef53f5b3c316
2275,6406fb692b331ecaa4c51b6c,IPHONE 14,https://www.viettablet.com/iphone-14-128gb-chinh-hang-vn-a,6.0,128.0,20290000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,3ea926c9ada97bf23a8cd2b455daee50233bdbacebc0697a4fffcd5a3b1f9c3
2276,6406fb692b331ecaa4c51b6d,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-256gb-chinh-hang-vn-a,6.0,256.0,29890000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,662ca811516d49f2e24a72d2d31bcdfa9a93f3f50ce5dd8f84b81859452d9
2277,6406fb692b331ecaa4c51b6e,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-256gb-chinh-hang-vn-a,6.0,256.0,30190000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,69c89688a5b9c2b41cecd0f66d7ed8366811c0dea19d646a58ec28df4882d27
2278,6406fb692b331ecaa4c51b6f,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-256gb-chinh-hang-vn-a,6.0,256.0,30690000,2023-01-10 23:22:49.931848,SILVER,1,unknown,viettablet,9556c7819a9abe8d996e887dbde4ca922728eb90bf19e42421b559de744558e5
2279,6406fb692b331ecaa4c51b70,IPHONE SE 3,https://www.viettablet.com/iphone-se-3-2022-128gb-chinh-hang-vn,4.0,128.0,14990000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,57a61fdff517ed89d0472812f1c2a3eaaae1a7b5d9f25d75a2f54677002e
2280,6406fb692b331ecaa4c51b71,IPHONE SE 3,https://www.viettablet.com/iphone-se-3-2022-128gb-chinh-hang-vn,4.0,128.0,14990000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,6f5fc573ffcdf1851bc5e8f3341a67e72a5dc1f9a955253f21f8f54782e547
2281,6406fb692b331ecaa4c51b72,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-128gb-chinh-hang-vn-a-like-new-99,6.0,128.0,0,2023-01-10 23:22:49.931848,SILVER,1,unknown,viettablet,fde0de859db17c88b25fdbd1978bbb1c6ae15aa9013e5287aec2fbfaa2f424
2282,6406fb692b331ecaa4c51b73,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-128gb-chinh-hang-vn-a-like-new-99,6.0,128.0,0,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,73f3de204e7e356e6d6e8e894681e91cceea16a36a055bf74574482c29d24f0
2283,6406fb692b331ecaa4c51b74,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-128gb-chinh-hang-vn-a-like-new-99,6.0,128.0,0,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,e33d823c09efacd95afebc484de694db3dedee3e889386e8dffe57ab84e2
2284,6406fb692b331ecaa4c51b75,IPHONE SE 3,https://www.viettablet.com/iphone-se-3-2022-256gb-chinh-hang-vn-a,4.0,256.0,17990000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,ea75a5a9f0d5f976fd5ec0f1625e45af8888af3736de8d216de71932da4ee86
2285,6406fb692b331ecaa4c51b76,IPHONE SE 3,https://www.viettablet.com/iphone-se-3-2022-256gb-chinh-hang-vn-a,4.0,256.0,17990000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,d67043294d713be1d21f5da4bd1433492f2be135b4b772cca2a44a67ded47651
2286,6406fb692b331ecaa4c51b77,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-1tb-chinh-hang-vn-a,6.0,1024.0,37490000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,1820d73351c167eb4b92f67a5fcb8621e12803fbc98325f45f9fc733eeb91
2287,6406fb692b331ecaa4c51b78,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-1tb-chinh-hang-vn-a,6.0,1024.0,38290000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,264466d2cd42e3718f23428ca70f8276bc1eed83cd7bdf126e916142131cea
2288,6406fb692b331ecaa4c51b79,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-1tb-chinh-hang-vn-a,6.0,1024.0,38590000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,e5203e37b21cb0ca8e6fe7e72b9173352c93f4b5f2fb7ed8d8dc26d88c23c59
2289,6406fb692b331ecaa4c51b7a,IPHONE 13 PRO,https://www.viettablet.com/iphone-13-pro-512gb-chinh-hang-vn-a-like-new,6.0,512.0,20990000,2023-01-10 23:22:49.931848,SILVER,1,unknown,viettablet,59a16dd3eba40782b8c85bd51f5f42d839af0f793d9fa109c655f7f3be5343
2290,6406fb692b331ecaa4c51b7b,IPHONE 13 PRO,https://www.viettablet.com/iphone-13-pro-512gb-chinh-hang-vn-a-like-new,6.0,512.0,20990000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,cb9c20714d83c434fce29e4e9ff2d3a1f6bf98a4f2d09e3f7df2d267ad40
2291,6406fb692b331ecaa4c51b7c,IPHONE 13 PRO,https://www.viettablet.com/iphone-13-pro-512gb-chinh-hang-vn-a-like-new,6.0,512.0,20990000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,ed6a37a8dc08c95e8379b94024fab7e2a5aea3f4b59c55407369ac584275a2
2292,6406fb692b331ecaa4c51b7d,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-512gb-chinh-hang-vn-a,6.0,512.0,36290000,2023-01-10 23:22:49.931848,SILVER,1,unknown,viettablet,3d933da9be6ab314d234234c65bd896c81832887370c42655cd4cd5fbf8cc31
2293,6406fb692b331ecaa4c51b7e,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-512gb-chinh-hang-vn-a,6.0,512.0,36290000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,1b4f4889c3b9ab17f3c5b19d5cd69cff2596b1381c44e9c568cc3cf188d4fe
2294,6406fb692b331ecaa4c51b7f,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-512gb-chinh-hang-vn-a,6.0,512.0,36290000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,342cb8515c6b8d432f85cf292787327a73da8dd789ebad75769bcdabedeb716f
2295,6406fb692b331ecaa4c51b80,IPHONE 14,https://www.viettablet.com/iphone-14-256gb-chinh-hang-vn-a,6.0,256.0,23090000,2023-01-10 23:22:49.931848,PINK,1,unknown,viettablet,969bff2b7c2bd2fc6d92f698a4e9affdcf185957de0aa3a8a5b34d2c2e6191e
2296,6406fb692b331ecaa4c51b81,IPHONE 14,https://www.viettablet.com/iphone-14-256gb-chinh-hang-vn-a,6.0,256.0,23090000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,551674881a2e9f6776c6501a71eb2c86f36f0458ae693330654e9c98a1e2aa
2297,6406fb692b331ecaa4c51b82,IPHONE 14,https://www.viettablet.com/iphone-14-256gb-chinh-hang-vn-a,6.0,256.0,23090000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,756f6e87af2b95fce2adfed17b3ff57f07e9411be168a85e5d54da4ea264
2298,6406fb692b331ecaa4c51b83,IPHONE 14,https://www.viettablet.com/iphone-14-256gb-chinh-hang-vn-a,6.0,256.0,23090000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,eb2dafcd5de0268e26378644af394bfebea8de76d2a474c8696a646363dd515
2299,6406fb692b331ecaa4c51b84,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-512gb-chinh-hang-vn-a,6.0,512.0,34890000,2023-01-10 23:22:49.931848,BLACK,1,unknown,viettablet,8bf4e8dc42cc3b369d878f90733747f172f9452d2a4bfc38ddc514fb52e9f
2300,6406fb692b331ecaa4c51b85,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-512gb-chinh-hang-vn-a,6.0,512.0,35690000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,5c9bbd8789cf062e5998aab6c1f47e7c0282f2712d8af2654fd8053125657c2
2301,6406fb692b331ecaa4c51b86,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-512gb-chinh-hang-vn-a,6.0,512.0,35690000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,151cacad7fa57eb9a70cc618688a2bb34f4dad0bf558b997cb6171856597
2302,6406fb692b331ecaa4c51b87,IPHONE 14 PRO MAX,https://www.viettablet.com/iphone-14-pro-max-512gb-chinh-hang-vn-a,6.0,512.0,39390000,2023-01-10 23:22:49.931848,WHITE,1,unknown,viettablet,89b5d4f828b24a1f542d314cfa62fd41d395dc2a6a2f32ced5fb3da188eb01d
2303,6406fb692b331ecaa4c51b88,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-1tb-chinh-hang-vn-a,6.0,1024.0,40190000,2023-01-10 23:22:49.931848,SILVER,1,unknown,viettablet,9eb3f4e0ed82f737343ebcf1cfe9040e45b8eaa5a9f814f672bd9eae22cc096
2304,6406fb692b331ecaa4c51b89,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-1tb-chinh-hang-vn-a,6.0,1024.0,40190000,2023-01-10 23:22:49.931848,YELLOW,1,unknown,viettablet,8b759be9bb8cedb9ce229695b68913026d45c8f27b1dff805f2b5e9a965613
2305,6406fb692b331ecaa4c51b8a,IPHONE 14 PRO,https://www.viettablet.com/iphone-14-pro-1tb-chinh-hang-vn-a,6.0,1024.0,40190000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,fa8ef816ce264c88417c8c875195bc8f3ff9bcc1d1cdd31ffbe35571c15f18
2306,6406fb692b331ecaa4c51b8b,IPHONE 14,https://www.viettablet.com/iphone-14-512gb-chinh-hang-vn-a,6.0,512.0,32990000,2023-01-10 23:22:49.931848,PINK,1,unknown,viettablet,7eb86d9e4be134d98ee75d5f9f1fe9b1b973f9e9148699cc5a9770aa0927c33
2307,6406fb692b331ecaa4c51b8c,IPHONE 14,https://www.viettablet.com/iphone-14-512gb-chinh-hang-vn-a,6.0,512.0,32990000,2023-01-10 23:22:49.931848,RED,1,unknown,viettablet,5411aa5c9711d331e05ebf27d6b0aa32644179a7089d877a9f02dcf10f164
2308,6406fb692b331ecaa4c51b8d,IPHONE 14,https://www.viettablet.com/iphone-14-512gb-chinh-hang-vn-a,6.0,512.0,32990000,2023-01-10 23:22:49.931848,BLUE,1,unknown,viettablet,e0e76199a1936c6345e8b7455d55718553986ea0ab48834079541029801c0e1
2309,6406fb692b331ecaa4c51b8e,IPHONE 14,https://www.viettablet.com/iphone-14-512gb-chinh-hang-vn-a,6.0,512.0,32990000,2023-01-10 23:22:49.931848,PURPLE,1,unknown,viettablet,ce9c44424891c766b21fedd771bd48bb51f2da188ae238f941f3b398ef6af6
2310,6406fb692b331ecaa4c51b8f,MACBOOK AIR,https://onewaymacbook.vn/macbook-air-mvh22-cu.html,8.0,512.0,,2023-01-10 21:42:31.526365,SILVER,0,unknown,onewaymobie,54a0bb4b7c9118e552df85c847d98037498e578456fb5bdf39b5666232aaebee
2311,6406fb692b331ecaa4c51b90,MACBOOK AIR,https://onewaymacbook.vn/macbook-air-mvh22-cu.html,8.0,512.0,,2023-01-10 21:42:31.526365,YELLOW,0,unknown,onewaymobie,ab6539902bdd7edcc2e5c2565ee8cc373d555355d4452ed2fc55314988d5eca2
2312,6406fb692b331ecaa4c51b91,MACBOOK AIR,https://onewaymacbook.vn/macbook-air-mvh22-cu.html,8.0,512.0,,2023-01-10 21:42:31.526365,GRAY,0,unknown,onewaymobie,e5c3d372756bc8962671face9c624c333e5830f2a91925aed248f6e15844787
2313,6406fb692b331ecaa4c51b92,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-8gb-256gb-new-100.html,8.0,256.0,26790000.0,2023-01-10 21:42:31.526365,SILVER,0,unknown,onewaymobie,9e3f1bf437f856b760b761578de791d3d489e55c7aa64e35693817e9ca7d410
2314,6406fb692b331ecaa4c51b93,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-8gb-256gb-new-100.html,8.0,256.0,26790000.0,2023-01-10 21:42:31.526365,GRAY,0,unknown,onewaymobie,9eea35ec483429a8f0762c6d2e6930a5ad5e7da7ee95227fccd25ca805fda59
2315,6406fb692b331ecaa4c51b94,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-ram-16gb-256gb-new-100.html,16.0,16.0,34990000.0,2023-01-10 21:42:31.526365,SILVER,0,unknown,onewaymobie,c92dc9ab12c61bcf3c2eb8a209cd2e524aedbeb6a2f9784ffeec5c4363054
2316,6406fb692b331ecaa4c51b95,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-ram-16gb-256gb-new-100.html,16.0,16.0,34990000.0,2023-01-10 21:42:31.526365,GRAY,0,unknown,onewaymobie,b8b62a976b10545be88278df2a6198e3f426f45c46a99c4c0b6e2ebf04324
2317,6406fb692b331ecaa4c51b96,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-16-gb-512gb-new-100.html,16.0,16.0,39290000.0,2023-01-10 21:42:31.526365,SILVER,0,unknown,onewaymobie,923fc358d5ba0bde43bda242e2345d1fbf1cf66435ca6927dd72919f0e685a
2318,6406fb692b331ecaa4c51b97,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-16-gb-512gb-new-100.html,16.0,16.0,39290000.0,2023-01-10 21:42:31.526365,GRAY,0,unknown,onewaymobie,8537b86fbf72dc254e8fe2cc711e91140331842c128da65d82667d6c812b941
2319,6406fb692b331ecaa4c51b98,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-8gb-512gb-new-100.html,8.0,512.0,29590000.0,2023-01-10 21:42:31.526365,SILVER,0,unknown,onewaymobie,442d17ef1f61b5561b72778548e46d9b31356c7e6aaf84514b203f14c21428f1
2320,6406fb692b331ecaa4c51b99,MACBOOK PRO,https://onewaymacbook.vn/macbook-pro-m1-2020-13inch-ram-8gb-512gb-new-100.html,8.0,512.0,29590000.0,2023-01-10 21:42:31.526365,GRAY,0,unknown,onewaymobie,69e90e3de373e55df4a5f4574ba597d59db5b376714cd02b36e6d787bd2a6
2321,6406fb692b331ecaa4c51b9a,MACBOOK AIR M1,https://onewaymacbook.vn/macbook-air-m1-2020-13inch-ram-8gb-256gb-new-100.html,8.0,256.0,20890000.0,2023-01-10 21:42:31.526365,YELLOW,0,unknown,onewaymobie,eb104030d1ff7190bce3d76f946b6a57d7f3eca41a118e93795d627f15c9093
2322,6406fb692b331ecaa4c51b9b,MACBOOK AIR M1,https://onewaymacbook.vn/macbook-air-m1-2020-13inch-ram-8gb-256gb-new-100.html,8.0,256.0,20990000.0,2023-01-10 21:42:31.526365,GRAY,0,unknown,onewaymobie,a37c1a59a60637958b53698d28a4837beb0ad5fa7748fce80788b2d3fe4d60
2323,6406fb692b331ecaa4c51b9c,MACBOOK AIR M1,https://onewaymacbook.vn/macbook-air-m1-2020-13inch-ram-8gb-256gb-new-100.html,8.0,256.0,20990000.0,2023-01-10 21:42:31.526365,SILVER,0,unknown,onewaymobie,92aaebd1e1db7e25c06727b3aaa477af565c23417ad890cae82bd1288a2f923a
2324,6406fb692b331ecaa4c51b9d,MACBOOK AIR M1,https://onewaymacbook.vn/macbook-air-m1-2020-13inch-ram-16gb-512gb-new-100.html,16.0,16.0,34290000.0,2023-01-10 21:42:31.526365,SILVER,0,unknown,onewaymobie,50fbe9242d889ac18196f0b611dac7d4a3c6066f8c78f2b245d4ce5ad1b532e
2325,6406fb692b331ecaa4c51b9e,MACBOOK AIR M1,https://onewaymacbook.vn/macbook-air-m1-2020-13inch-ram-16gb-512gb-new-100.html,16.0,16.0,33790000.0,2023-01-10 21:42:31.526365,YELLOW,0,unknown,onewaymobie,a2fe7f53f17d8f8fc6b739b992ed058f94a43cc3777348d98f2349a3a6523
